,source_id,scores,ra,dec,l,b,pmra,pmdec,Nyx,GMag,BPMag,RPMag,RUWE
1698,3540197888323870336,0.9295316934585572,173.47521088902508,-23.219885668720973,280.6985885726139,36.281839300372326,-116.61978456680323,-49.62253646536033,0.9737017229221172,12.0811205,12.417563,11.577954,0.9560492
1699,539315165007602816,0.8972384333610535,8.161880216578812,74.08742471803568,121.62003972845456,11.26355659002787,72.19775987289711,14.277985705925367,0.9856991292714106,12.330656,12.711806,11.778424,1.0197308
1700,2608118065862291968,0.936332643032074,340.2161592100642,-10.025972007659368,55.71998284883825,-54.82037711119753,63.44345641737899,-39.109038341223446,0.9638972511155924,12.766563,13.097445,12.262696,0.89589685
1701,458718626234873216,0.9310689568519592,34.994298090799305,58.10981959330061,134.42719967407896,-2.7721223927919505,55.708738656821616,-38.65539173018711,0.9794476843372846,11.741798,12.338467,11.002926,1.0269663
1702,2448788115055648640,0.8763757348060608,0.8543775329580079,-1.6770230184739447,96.5831885292952,-62.06686969117019,55.27344349381644,-35.02077538336138,0.9665846304561332,12.351991,12.687904,11.848573,1.0979651
1703,5815680254776233600,0.876254677772522,248.38948908679785,-66.10546503752526,322.9166317871209,-12.290736349037752,-10.837534805935569,-132.48495271390107,0.9746773040911432,13.389694,13.937635,12.691953,0.9653036
1704,5813821805236043136,0.8864133358001709,262.7128046246861,-64.9192858070113,327.44662310963827,-16.442427461035553,-48.54575757714984,-79.97278745608979,0.9803648053889232,12.218738,12.573787,11.695016,1.2073696
1705,4612299584572334848,0.9698721766471864,85.9163090061307,-87.7791445100722,300.5311574188463,-27.75501580062276,7.617173695062083,24.59872552038328,0.9681260131189452,11.125282,11.861058,10.292743,1.8249942
1706,4940631692409557504,0.857947587966919,29.519936736479234,-49.83485988509075,278.03108779490674,-63.948006557165314,76.3834097555401,12.051291092904266,0.96987683214163,11.6973505,11.968819,11.263147,0.8264189
1707,4727733187203314816,0.9261019229888916,42.61393847959652,-58.303561857551394,277.5356396325842,-52.55496149353304,53.193316766856775,12.910189966502468,0.9622024004774437,12.999917,13.383551,12.44519,1.1152624
1708,5738767286090561664,0.962950885295868,139.46895697722434,-12.658027357321217,243.37754175257365,24.70403581685535,-28.49936982929301,-9.860422858035914,0.9724185326589798,11.013085,11.414675,10.432493,0.8684784
1709,6164408646888078080,0.9248892068862916,203.86430178467396,-36.36369563822189,312.7516113818154,25.667294737673952,-46.68481138206922,-24.93955524878035,0.9828430682693824,12.691105,13.044174,12.172544,1.5701063
1710,2082631432845543552,0.9072137475013732,303.1694950286724,47.20354507279622,82.97808373867196,7.164172939654927,28.09819330701751,19.643724664164388,0.9814426346747382,12.740454,13.335698,12.004518,0.9298564
1711,970728888832233472,0.8692476749420166,96.19088028341965,49.8004296504058,164.8538343690522,16.354085569642468,-20.76296247644625,-89.38173424107606,0.9625414486855364,12.180895,12.541981,11.651156,0.9867646
1712,3482672573830042880,0.9160791039466858,170.65842980605038,-29.79230558035357,280.8569967956767,29.24475813596693,-100.01502688790636,-9.984758235596974,0.988755557853126,12.135472,12.481964,11.610243,2.464753
1713,5890806929376801152,0.8707774877548218,215.72934941917111,-59.54270550035913,314.2964326643425,1.295374300493069,-12.199648605794655,-20.96760337377332,0.9770422485340894,12.446041,13.269091,11.556169,1.0291487
1714,6112862854586024192,0.9356563091278076,202.71258047013495,-42.14316257517957,310.69865813508443,20.133446330547876,-206.26493059832185,-38.23647772148132,0.9898492920648077,13.174294,13.841196,12.386276,1.0123016
1715,2761427065227705088,0.891232967376709,353.7912401265552,9.359721595640377,93.44161697458296,-49.095175741424384,30.136378004289934,-6.499342327072343,0.9759908689066396,10.961487,11.436977,10.315572,0.8808389
1716,564985566059317248,0.9612212777137756,4.279345196658441,79.94251743592599,121.3692432743083,17.175054813084497,64.2310203479026,-9.85005440321049,0.9916832500201372,13.030454,13.515687,12.376872,0.9219615
1717,5772990410142483968,0.8742890954017639,217.17413416637172,-80.62841426247452,306.9869343746203,-18.53174358600684,-136.12590528504376,-50.99256899783041,0.9817912413334624,12.789337,13.280366,12.133057,0.9927761
1718,5852911883220867712,0.8525511622428894,215.32732439871788,-64.13810125042262,312.54092709803047,-2.9559430302265715,-49.692506937517685,-25.902027078925894,0.9881972320900652,13.113927,13.540174,12.519321,0.93634504
1719,6814104845059548032,0.8543111681938171,323.94376490189865,-26.41096495689315,22.23729988591398,-46.606422746961854,55.027943083982265,-19.288074032521404,0.9864074191268328,12.605253,12.930688,12.118543,1.0077603
1720,6371284955110201728,0.9597487449645996,323.3751418766771,-72.22836995307418,319.9714129634869,-37.64018263347576,50.19919418825421,-67.8104430127945,0.9751633049188948,12.820287,13.142149,12.311885,2.0643563
1721,2865376371987509888,0.8970932960510254,355.40794479042444,28.118386101182704,104.70249847764498,-32.27033295742507,69.62104474574008,1.5043977806389257,0.9922167397344208,10.943123,11.234175,10.487036,3.2361772
1722,385921778121189888,0.8785402178764343,3.9102330784131567,44.546409584361605,116.24305673326172,-17.85992458993931,72.16877185615921,-7.8571557536621714,0.9869990591557976,12.306335,12.6461735,11.801599,0.9727375
1723,5918061623580588416,0.8541163206100464,267.4005015671997,-58.86587690703269,334.0769917899821,-15.52435948373892,-2.562325115264878,-39.65288016850313,0.9870525062335554,10.786919,11.401636,10.034621,1.0708265
1724,5204634913961732096,0.9202257990837096,159.9989611999389,-75.64725081257765,294.93280867642466,-14.858457760226344,-111.68006975634523,47.98906647974438,0.9857280103540108,11.105056,11.7385025,10.330277,0.8679406
1725,6397253289453932416,0.9276928901672364,326.82869681837167,-67.29514733569059,324.6107862904124,-41.23467210936965,124.63993716896655,-94.47248125128114,0.9669120788321356,11.948409,12.27835,11.450708,0.952353
1726,759216528486164736,0.9375260472297668,170.4792307965518,34.16794883760644,187.32650200407144,69.55304394801794,-62.659559674452495,-7.737720525360487,0.9847547591782556,11.743251,12.147386,11.164488,1.1292706
